stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
5144O00375C0,Estrada do Pedregoso próximo ao 50,-22.87552,-43.55551,0,
5144O00376C9,"Estrada do Lameirão Pequeno, lado oposto ao número 19.",-22.91749436640036,-43.530651808601796,0,
5144O00377C9,"Estrada do Lameirão Pequeno, lado oposto ao número 367.",-22.917248517618617,-43.5271322874954,0,
5144O00378C9,"Estrada do Lameirão Pequeno, 180.",-22.917814689035637,-43.5261362469195,0,
5144O00380C9,"Rua Genival Londres, 20.",-22.91536,-43.51858,0,
5144O00381C0,"Estrada Do Viegas, 1025-1049",-22.92044,-43.51685,0,
5144O00382C0,"Estrada Do Viégas, 845-955",-22.9227,-43.51711,0,
5144O00384C0,Guandu,-22.844798421778503,-43.5185400294304,0,
5144O00385C0,"Estrada Rio-São Paulo, 1000",-22.883069709855825,-43.57071635697364,0,
5144O00386C0,"Estrada Rio-São Paulo, 2200",-22.87945737789645,-43.57344988343239,0,
5144O00388C0,Estrada Rio-São Paulo próximo a Praça Francisco Teixeira,-22.87663,-43.57456,0,
5144O00389C0,Estr. Santa Maria,-22.87428745152683,-43.579728070204325,0,
5144O00391C9,Terminal da Serrinha,-22.84135,-43.56678,0,
5144O00393C0,Ponto Final: Campo Grande :: Linha 936,-22.90249,-43.56202,0,
5144O00394P9,Terminal Rodoviário de Campo Grande :: Plat. C.,-22.90197,-43.55501,0,5144O00424T9
5144O00395C0,"Estrada do Moinho,582",-22.9201,-43.54402,0,
5144O00397C9,Carobinha,-22.85968,-43.53402,0,
5144O00399C1,Rosas,-22.93816,-43.56844,0,
5144O00400C0,320621 - dos Caboclos 4,-22.92636,-43.52973,0,
5144O00401C9,Ponto Final: Conjunto da Marinha :: Linha 837,-22.92224,-43.54081,0,
5144O00402C9,320623 - Severino Ferreira da Costa,-22.92017,-43.54710,0,
5144O00403C0,Ponto Final: Cantagalo :: Linha 845,-22.92957,-43.58832,0,
5144O00406C0,"Estrada Rio-São Paulo, l/o 3221",-22.874854425036503,-43.57651125281335,0,
5144O00408C0,Rua Barcelos Domingos 86,-22.89985,-43.55893,0,
5144O00409C9,Jaguaruna,-22.89931073440899,-43.56079306134223,0,
5144O00412C0,Estrada do Mato Alto próximo ao 373,-22.93692,-43.57578,0,
5144O00413C0,ESTRADA DO MONTEIRO 611,-22.91279,-43.56419,0,
5144O00414C0,Rua Professor Castilho n 337,-22.91077,-43.5646,0,
5144O00415C9,"Estrada Rio do A, 1444.",-22.896101173973417,-43.56226049004323,0,
5144O00416C9,ESTRADA DO MONTEIRO 86,-22.90966,-43.56616,0,
5144O00417C0,ParkShoppingCampoGrande,-22.92822,-43.57332,0,
5144O00419C0,R. Severino Ferreira da Costa próximo ao 330,-22.92428,-43.54726,0,
5144O00420C0,CIAMPA - Tonelero,-22.86636,-43.58471,0,
5144O00421C9,Hermes,-22.86561,-43.57482,0,
5144O00422C9,Restinga,-22.86020,-43.52150,0,
5144O00423C9,Major José Tinoco,-22.86201,-43.55649,0,
5144O00424T9,Terminal Rodoviário de Campo Grande,-22.90194783761227,-43.55536758899689,1,
5144O00426C0,Ponto Final:  Linhas Zona Oeste :: via Rua Barcelos Domingos,-22.902397984889294,-43.56155873209697,0,
5144O00429C0,Ponto Final: Rio da Prata :: Linha 846,-22.91650,-43.50519,0,
5144O00430C0,Ponto Final: Mendanha :: Linhas 365 e 812,-22.84835,-43.54442,0,
5144O00432C0,Ponto Final: Rio da Prata :: Linha 847,-22.92537,-43.51774,0,
5144O00433C0,Ponto Final:  Rua Gianerini,-22.901446004885553,-43.560665047874984,0,
5144O00435C0,Ponto Final: West Shopping,-22.88585574926,-43.55681536326,0,
5144O00438C9,"Estrada Rio do A, 801.",-22.900253394742503,-43.56699297789323,0,
5144O00439C9,R. Ivo do Prado.,-22.89929621827909,-43.56534707766526,0,
5144O00440C0,"Av. Cesário de Melo, 3113.",-22.907504765279093,-43.56165682871624,0,
5144O00441C9,"Estrada Santa Maria, 950.",-22.888066259292202,-43.579309825954894,0,
5144O00442C9,"Estrada Santa Maria, 1023.",-22.887787764449133,-43.57941172023772,0,
5144O00443C9,"Estrada Santa Maria, 818.",-22.88939567339972,-43.579438046627054,0,
5144O00444C9,Estrada Santa Maria próximo ao 806.,-22.889483263878557,-43.57958933463721,0,
5144O00445C9,"Estrada Santa Maria, 676.",-22.890584922313256,-43.57967307556912,0,
5144O00446C9,"Estrada Santa Maria, 661.",-22.891019825975352,-43.57992780409753,0,
5144O00447C9,"Estrada Santa Maria, 355.",-22.892272703333337,-43.582404898147594,0,
5144O00448C9,"Estrada Santa Maria, 314.",-22.892502672942165,-43.58257011772155,0,
5144O00449C9,"Estrada Santa Maria, lado oposto ao número 88.",-22.893642993889014,-43.58451733392046,0,
5144O00450C9,"Estrada Santa Maria, 98.",-22.893665953492636,-43.58436826557617,0,
5144O00452C2,Rua Homero Fortuna Carneiro próximo ao 627 - Campo Grande,-22.895457745736564,-43.576680761990104,0,
5144O00454C0,Rua Aricuri 1630,-22.89373609232461,-43.57457488034112,0,
5144O00456C9,"Av. Cesário de Melo, 3311.",-22.90781417192254,-43.56365431628933,0,
5144O00457C9,"Rua Olinda Ellis, lado oposto ao número 18.",-22.907354326151143,-43.56047600927208,0,
5144O00459C2,"Rua Aricuri, 437",-22.89371069711559,-43.56912440768835,0,
5144O00460C9,"Estrada Rio do A, próximo ao número 994.",-22.89865251319034,-43.56587899861806,0,
5144O00461C0,"Av. Cesário de Melo, 2761.",-22.905703227074994,-43.55895328957974,0,
5144O00463C1,R. Manai,-22.90363,-43.56352,0,
5144O00464C0,Estrada do Campinho próximo ao 369,-22.90139,-43.57139,0,
5144O00465C0,Estrada do Campinho 195,-22.90222,-43.56971,0,
5144O00467C0,"Estr. Cabuçu de Baixo, oposto ao 8",-22.939268250480083,-43.576795100109535,0,
5144O00468C9,Estr. do Monteiro,-22.92354059235359,-43.56635542327881,0,
5144O00469C0,Estrada do Campinho próximo ao 980 - Campo Grande,-22.89801197916055,-43.57482484789885,0,
5144O00470C0,R. Campo Formoso próximo ao 900,-22.942825895419965,-43.57745479127179,0,
5144O00471C0,R. Campo Formoso próximo ao 1047,-22.944210340705958,-43.577300564253434,0,
5144O00472C0,Estr. do Mato Alto próximo ao oposto ao 1543,-22.946057519452594,-43.576805155759246,0,
5144O00477C0,"Av. Cesário de Melo, 4195.",-22.906899127744158,-43.57227551771458,0,
5144O00478C0,"Estrada do Campinho, lado oposto próximo ao número 6125.",-22.88575594392807,-43.61209077327518,0,
5144O00479C0,"Estrada do Campinho, 6500.",-22.885889754211135,-43.61618045315982,0,
5144O00480C9,Assaí,-22.86200,-43.54949,0,
5144O00481C9,Ritmos Cariocas,-22.86131,-43.54780,0,
5144O00484C1,Jardim Santa Valéria,-22.93170,-43.56064,0,
5144O00485P9,Terminal Rodoviário de Campo Grande :: Plat. B.,-22.90168,-43.55506,0,5144O00424T9
5144O00486P9,Terminal Rodoviário de Campo Grande :: Plat. A.,-22.90160,-43.55535,0,5144O00424T9
5144O00487P9,Terminal Rodoviário de Campo Grande :: Plat. D.,-22.90214,-43.55516,0,5144O00424T9
5144O00488C1,Av. Alhambra,-22.928830838410438,-43.56749593885517,0,
5144O00489C1,R. Projetada B,-22.932750744897696,-43.56784123708478,0,
5144O00490C9,"Estrada da Cambota, lado oposto ao número 615.",-22.915117403148237,-43.55878263823772,0,
5144O00491C9,"Estrada da Cambota, 828.",-22.917020496933905,-43.560326365391866,0,
5144O00492C9,"Estrada da Cambota, próximo ao número 554.",-22.918829778537688,-43.56109845831013,0,
5144O00493C9,"Rua Comari, lado oposto ao número 84.",-22.91828666266764,-43.56270853103981,0,
5144O00494C9,"Rua Comari, lado oposto a Igreja Batista do Comari.",-22.91846873641732,-43.55945020041156,0,
5144O00495C9,"Rua Iturbides Esteves, 91.",-22.917757811394065,-43.55886967088203,0,
5144O00496C9,"Rua Iturbides Esteves, 92.",-22.917848573644665,-43.558954668512904,0,
5144O00497C9,"Rua Iturbides Esteves, 72",-22.91725635965177,-43.558926261704144,0,
5144O00498C9,"Rua Iturbides Esteves, 59.",-22.916923180938532,-43.55879309966183,0,
5144O00499C9,"Rua Iturbides Esteves, 09.",-22.91553845670034,-43.55867508246517,0,
5144O00500C0,"Estrada Iaraquã, 19 - lado oposto",-22.922004324676184,-43.5627246797473,0,
5144O00501C0,Estrada dos Caboclos com Cachamorra,-22.928056742407282,-43.5535786650353,0,
5144O00502C0,"Estrada dos Caboclos, 310",-22.928102678097186,-43.55109594404153,0,
5144O00503C0,"Estrada dos Caboclos, 310 - Lado opsoto",-22.928023104305865,-43.550929958495864,0,
5144O00504C0,"Estrada dos Caboclos, 312",-22.928714984578757,-43.550464419840516,0,
5144O00505C0,"Estrada dos caboclos, 1115 - lado oposto",-22.930702136718267,-43.547784359259374,0,
5144O00506C9,Estr. dos Caboclos.,-22.930557255269896,-43.54751993774759,0,
5144O00507C0,"Estrada dos caboclos, 980",-22.930536180696933,-43.54673809521593,0,
5144O00508C0,"Estrada dos caboclos, 980 - lado oposto",-22.93035336687456,-43.54641654184538,0,
5144O00509C0,Centro Educacional Palmieri,-22.92406,-43.52751,0,
5144O00510C0,Centro Educacional Palmieri,-22.92422,-43.52747,0,
5144O00511C0,"Estrada dos Caboclos, 553 - lado oposto",-22.928803880144372,-43.534346475764984,0,
5144O00512C9,Marapicu,-22.83699,-43.56276,0,
5144O00518C0,Av. Mal. Dantas Barreto,-22.884380769064425,-43.5614694994498,0,
5144O00519C0,Ponto Final:  Rua Campo Grande :: Linhas Zona Norte,-22.90154,-43.55726,0,
5144O00521C9,"Av. Albardão, 312.",-22.902619438442184,-43.57430395166139,0,
5144O00522C9,"Av. Albardão, 307.",-22.90296849233173,-43.57421799026031,0,
5144O00523C9,Estr. Guandú do Sapé - Esquina com a rua Ten. Carneiro da Cunha,-22.88741418099816,-43.56055027186893,0,
5144O00525C0,"Estrada Rio-São Paulo, 3219",-22.8749603875536,-43.576549481608936,0,
5144O00527C9,"Estrada Santa Maria, próximo ao número 2770.",-22.874143017386462,-43.57920805386008,0,
5144O00537C0,"Estr. Rio-São Paulo, 2080",-22.879690528567043,-43.57361752949918,0,
5144O00538C9,"Estrada do Pré, próximo ao número 2009.",-22.91003215035183,-43.54465300823068,0,
5144O00539C9,"Estrada do Pré, 133.",-22.911924548182224,-43.545145092523235,0,
5144O00540C9,"Estrada do Pré, 1249.",-22.904414332264327,-43.54036884073582,0,
5144O00541C9,"Estrada do Lameirão Pequeno, 126.",-22.91734713239179,-43.528837136495675,0,
5144O00542C9,"Estrada do Lameirão Pequeno, lado oposto ao número 109.",-22.91625152057876,-43.52162721139986,0,
5144O00543C9,"Estrada do Lameirão Pequeno, lado oposto ao número 118.",-22.91602192018358,-43.52133956460462,0,
5144O00544C9,"Estrada do Lameirão Pequeno, 97.",-22.91696305861573,-43.5279954773887,0,
5144O00545C9,"Rua Olinda Ellis, lado oposto ao número 797.",-22.913219839051106,-43.545699839157564,0,
5144O00546C9,"Rua Olinda Ellis, 585 .",-22.914274506242112,-43.548355252036366,0,
5144O00547C9,"Rua Olinda Ellis, lado oposto ao número 545.",-22.914646771461143,-43.55211775783923,0,
5144O00548C9,"Rua Olinda Ellis, 659.",-22.914295241424647,-43.54912796551992,0,
5144O00549C9,"Rua Olinda Ellis, 623.",-22.914174102972588,-43.551670005075216,0,
5144O00550C9,Paraense,-22.85069,-43.54349,0,
5144O00551C9,Pernambucano,-22.85505,-43.54245,0,
5144O00552C9,Paraibano,-22.85703,-43.54164,0,
5144O00553C9,Sete Riachos,-22.86043,-43.54136,0,
5144O00554C9,Sete Riachos,-22.86042,-43.54121,0,
5144O00555C9,Guaracamp,-22.85858,-43.54138,0,
5144O00556C9,Piauiense,-22.85443,-43.54270,0,
5144O00557C0,"Estrada da Posse ,3751",-22.884897991530647,-43.553029092704655,0,
5144O00558C0,"Estrada da Posse ,L/O 3776",-22.884913973922178,-43.55193844712109,0,
5144O00559C0,"Estrada da Posse ,3027",-22.878641869132288,-43.53776819493056,0,
5144O00560C9,"Rua Campo Grande, 2866.",-22.905281490831907,-43.57714308875911,0,
5144O00561C9,"Estrada do Pedregoso, lado oposto ao número 873.",-22.871774327722584,-43.55992523144681,0,
5144O00563C9,Marapicu,-22.83691,-43.56280,0,
5144O00564C9,"Estrada Guandu do Sapê, 1396.",-22.87801704628512,-43.56296497113379,0,
5144O00565C9,"Estrada Guandu do Sapê, 770.",-22.873005207531744,-43.56003011833287,0,
5144O00566C9,"Estrada do Cabuçu, 2868.",-22.91698057186176,-43.53347555731988,0,
5144O00567C9,"Estrada do Cabuçu, 3496.",-22.920182667233412,-43.52908226599329,0,
5144O00568C9,"Estrada do Cabuçu, lado oposto ao número 3607.",-22.920966691589253,-43.528175630504606,0,
5144O00569C9,"Estrada do Cabuçu, lado oposto ao número 4045.",-22.922547187870524,-43.52659771267171,0,
5144O00570C9,"Estrada do Cabuçu, próximo ao número 4770.",-22.925199573386525,-43.51911536218751,0,
5144O00571C9,"Estrada do Cabuçu, próximo ao número 3114 (lado oposto).",-22.918081825558787,-43.531433856368515,0,
5144O00572C9,"Estrada do Cabuçu, 2463.",-22.916315760795968,-43.53743959680352,0,
5144O00573C9,"Estrada do Cabuçu, lado oposto ao número 2310.",-22.91622471013918,-43.53904981098164,0,
5144O00574C9,"Estrada do Cabuçu, lado oposto ao número 1476.",-22.912399959536057,-43.54497151424888,0,
5144O00575C9,"Estrada do Cabuçu, 1129.",-22.910991628266515,-43.54715920489626,0,
5144O00579C9,"Estrada da Cachamorra, 1160.",-22.924593031879546,-43.55194753306523,0,
5144O00581C9,"Estrada da Cachamorra, próximo ao número 1080.",-22.932472393203312,-43.55578831161135,0,
5144O00582C9,"Estrada da Cachamorra, lado oposto ao número 4158.",-22.94963893216759,-43.561783818354165,0,
5144O00583C9,"Estrada da Cachamorra, próximo ao número 1430 (lado oposto).",-22.94633283587767,-43.561375623394355,0,
5144O00584C9,"Estrada da Cachamorra, 857.",-22.938284793938106,-43.5585567649347,0,
5144O00585C9,"Estrada da Cachamorra, 375.",-22.92711033154458,-43.55358574176137,0,
5144O00586C9,"Estrada da Cachamorra, 95.",-22.915489145911916,-43.55007455490646,0,
5144O00587C0,"Estrada do Moinho, 171",-22.917801084950334,-43.548465645144,0,
5144O00588C0,"Estrada do Moinho, 175",-22.919524809268335,-43.545960779029436,0,
5144O00589C0,"Estrada do Moinho, 501",-22.920018373073752,-43.5440482202747,0,
5144O00590C9,"Rua Júlia Curi Vitari, 15.",-22.920569827030356,-43.56003222014629,0,
5144O00591C9,"Rua Júlia Curi Vitari, lado oposto ao número 295.",-22.921669331285564,-43.559990755822696,0,
5144O00592C9,"Rua Iturbides Esteves x Rua Comari, s/n.",-22.918386320539536,-43.559042588743566,0,
5144O00593C0,"Estrada do Moinho, 453 - lado oposto",-22.91936994257346,-43.54639689484264,0,
5144O00594C9,"Rua Comari, próximo ao número 324.",-22.918511145689127,-43.56032934906208,0,
5144O00595C0,"Estrada do Moinho, 137",-22.91815269543353,-43.54814080760613,0,
5144O00596C0,"Estrada do Moinho, 64 - lado oposto",-22.91729195859165,-43.54994955223341,0,
5144O00597C0,"Estrada dos Caboclos, 320 - lado oposto",-22.928929073499365,-43.550328444394296,0,
5144O00598C9,"Estr. dos Caboclos, próximo ao nº 400",-22.928536323004003,-43.54487501905626,0,
5144O00599C0,"Estrada dos Caboclos, 285",-22.92841503551474,-43.53237978290158,0,
5144O00600C0,"Estrada dos Caboclos, 364",-22.928735592438787,-43.541754843817465,0,
5144O00601C9,"Estrada do Tingui, 113.",-22.88424098901448,-43.56424990608813,0,
5144O00602C9,"Estrada do Tingui, 998.",-22.884426609422672,-43.5716934093595,0,
5144O00603C9,"Estrada Carvalho Ramos, 94.",-22.89045189812977,-43.58958108320712,0,
5144O00604C0,"Estrada dos Caboclos, 2384 - lado oposto",-22.929290442785785,-43.53623245729305,0,
5144O00605C9,"Estrada Carvalho Ramos, s/n próximo a Vidraçaria Art Rio.",-22.883988010027764,-43.588924059458755,0,
5144O00606C0,"Estr. dos Caboclos, lado oposto ao nº 400",-22.92843583384829,-43.54462345568841,0,
5144O00607C0,"Estrada dos Caboclos, 400",-22.929930484779533,-43.5453375376605,0,
5144O00608C9,"Estrada Carvalho Ramos, 1050.",-22.882222655677626,-43.58870436977663,0,
5144O00609C0,"Estrada das Agulhas Negras,160 - lado oposto",-22.92686855064183,-43.560030514126346,0,
5144O00611C0,"Rua Coronel Daniel Cristóvão, 229",-22.92949729451674,-43.56246151024471,0,
5144O00612C0,"Rua Conceição das Alagoas, 4",-22.930710666910098,-43.563695310338225,0,
5144O00613C0,"Rua Conceição das Alagoas, quadra 50 LT 13",-22.931420181576165,-43.563755180998335,0,
5144O00614C0,José Pereira da Silva,-22.93220,-43.56194,0,
5144O00615C0,"Rua da Flora, 34",-22.913198046568205,-43.557605371800186,0,
5144O00616C0,"Rua da Flora, 109",-22.912674284418635,-43.557474977329925,0,
5144O00617C0,"Rua Professor Gonçalves, 41",-22.91014,-43.56531,0,
5144O00618C0,"Rua professor Gonçalves, 218",-22.910319368869274,-43.56072633929401,0,
5144O00619C0,"Estrada do Cantagalo, 136",-22.929106065556322,-43.578206896325646,0,
5144O00620C0,"Estrada do Cantagalo, 726",-22.92823507276313,-43.5809626113979,0,
5144O00621C0,"Estrada do Cantagalo, 595 - lado oposto",-22.92863084310688,-43.58354112121962,0,
5144O00622C0,"Estrada do Cantagalo, 325 - lado oposto",-22.928212322294744,-43.58131843163564,0,
5144O00623C0,Estr. do Cantagalo,-22.929272035845344,-43.57805246166037,0,
5144O00625C0,"Estrada Do Viegas, 1181-1327",-22.917675072170695,-43.518263233131975,0,
5144O00626C0,"Estrada Do Viegas, 266",-22.922749696344336,-43.516956488374234,0,
5144O00627C0,"Estrada Do Viegas, 382-406",-22.92046703007385,-43.5166650776566,0,
5144O00628C9,"Rua Soldado Antônio da Silveira, 309.",-22.922070465452542,-43.51429923280751,0,
5144O00629C9,"Rua Soldado Antônio da Silveira, próximo ao número 316 (lado oposto).",-22.920438754844696,-43.513396319367054,0,
5144O00630C9,"Rua Soldado Antônio da Silveira, lado oposto ao número 309.",-22.92203382760699,-43.51440463194988,0,
5144O00631C9,"Rua Soldado Antônio da Silveira, 51.",-22.92574258695709,-43.51591728034942,0,
5144O00632C9,"Rua Genival Londres, lado oposto ao número 20.",-22.9151884475479,-43.518628142422735,0,
5144O00633C9,"Estrada do Viegas, próximo ao número 861.",-22.9160025382281,-43.51552531126537,0,
5144O00634C9,"Estr. do Monteiro, 1.266",-22.930675687633244,-43.574361090690914,0,
5144O00640C0,Salim,-22.879259136277557,-43.59478309140256,0,
5144O00643C1,Guandu,-22.844831673554076,-43.51873283939679,0,
5144O00645C0,Major José Tinoco,-22.86226877981,-43.55541855365,0,
5144O00647C0,Escola Municipal Tóquio,-22.86919718105242,-43.55557266276215,0,
5144O00648C0,Bairro Monte Santo,-22.912533260045322,-43.5332450289891,0,
5144OY0451C9,Estrada do Campinho 2007,-22.895424243288943,-43.58433609325408,0,
5145O00002C9,Oeste Ocidental,-22.88887,-43.52249,0,
5145O00003C9,Roteiro,-22.89029,-43.52531,0,
5145O00004C9,Joaquim Magalhães,-22.89260,-43.53011,0,
5145O00007C9,Gupiara,-22.89550,-43.53775,0,
5145O00008C9,Juruena,-22.89709,-43.53955,0,
5145O00009C9,Mário Mendes,-22.89880,-43.54149,0,
5145O00011C9,Regina,-22.89934,-43.53914,0,
5145O00013C9,Auto Viação Jabour,-22.89368,-43.53337,0,
5145O00014C9,Joaquim Magalhães,-22.89264,-43.52933,0,
5145O00016C9,Roteiro,-22.89026,-43.52452,0,
5145O00017C9,Oeste Ocidental,-22.88845,-43.52147,0,
5145O00019C9,Mário Mendes,-22.89911,-43.54141,0,
5145O00020C9,Regina,-22.89817,-43.54034,0,
5145O00021C9,Juruena,-22.89693,-43.53895,0,
5145O00022C9,Gupiara,-22.89509,-43.53686,0,
5145O00023C9,Felixlândia,-22.90687,-43.53494,0,
5145O00024C9,Coromandel,-22.90533,-43.53568,0,
5145O00027C9,Romaria,-22.90309,-43.53856,0,
5145O00029C9,Moriçaba,-22.89639,-43.53597,0,
5145O00031C9,Padre Luís Riou,-22.89795,-43.53756,0,
5145O00034C9,Oscar Guanabarino,-22.90178,-43.53990,0,
5145O00035C9,Micronésia,-22.90399,-43.54030,0,
5145O00038C9,Auto Viação Jabour,-22.89365,-43.53371,0,
5145O00042C9,Oscar Guanabarino,-22.90198,-43.53975,0,
5145O00043C9,Regina,-22.89946,-43.53906,0,
5145O00044C9,Padre Luís Riou,-22.89798,-43.53741,0,
5145O00045C9,Moriçaba,-22.89666,-43.53598,0,
5145O00047C0,Padre Luís Riou,-22.90343,-43.53659,0,
5146O00001C9,"Av. Cesário de Melo, 7951.",-22.914915412444234,-43.604683965606675,0,
5146O00002C0,"Av. Cesário de Melo, 7413.",-22.9143275294493,-43.60057449073792,0,
5146O00003C0,"Av. Cesário de Melo, 6851.",-22.91337345209776,-43.595285658516026,0,
5146O00004C0,"Av. Cesário de Melo, 6271 - BRT Ana Gonzaga, sentido Campo Grande.",-22.9117975608871,-43.59091198665301,0,
5146O00006C0,"Av. Cesário de Melo, BRT São Jorge, sentido Santa Cruz.",-22.910853399191623,-43.58470348919563,0,
5146O00007C0,"Av. Cesário de Melo, 5584.",-22.911076361023216,-43.589542401830855,0,
5146O00008C0,"Av. Cesário de Melo, 6272.",-22.911547645159256,-43.59099770269393,0,
5146O00009C9,"Av. Cesário de Melo, Em frente a Clínica da Família Ana Gonzaga.",-22.9129847751453,-43.5953205264814,0,
5146O00010C0,"Av. Cesário de Melo, 7192.",-22.91386949502697,-43.598983951224106,0,
5146O00011C0,"Av. Cesário de Melo, 7956.",-22.91503418437507,-43.60612752063683,0,
5146O00012C0,"Av. Cesário de Melo, 8418.",-22.915906946541043,-43.61085703052959,0,
5146O00013C0,Estrada de Inhoaiba próximo ao 889-1155,-22.89461,-43.59397,0,
5146O00015C0,Ema d'Ávila de Camilis,-22.90123,-43.59553,0,
5146O00016C9,"Estrada de Inhoaíba, lado oposto ao número 660.",-22.902919296595087,-43.5958957367012,0,
5146O00017C9,"Estrada de Inhoaíba, 599.",-22.90534966922167,-43.597189214132044,0,
5146O00018C0,Estr. do Campinho,-22.891145086792374,-43.594571348208326,0,
5146O00019C0,Estrada do Campinho 3056 lado oposto,-22.89239,-43.59203,0,
5146O00020C9,"Rua Campo Grande, próximo ao número 3050.",-22.90576,-43.58057,0,
5146O00021C9,"Rua Campo Grande, próximo a Escola do Amanhã Diego Matias Hypólito.",-22.90692730902137,-43.585947836954965,0,
5146O00022C9,"Rua Campo Grande, 3059.",-22.90756339493144,-43.5892994240247,0,
5146O00023C9,"Rua Campo Grande, 3081.",-22.90809,-43.59238,0,
5146O00024C9,"Rua Campo Grande, em frente a Estação de Trem Inhoaíba (lado oposto).",-22.908622573744722,-43.596261127299236,0,
5146O00025C9,"Rua Guarujá, lado oposto ao número 288.",-22.91040255454537,-43.60282173268966,0,
5146O00026C9,"Rua Guarujá, lado oposto ao número 46.",-22.9100445723087,-43.600984640312745,0,
5146O00027C9,"Rua Campo Grande, 202.",-22.908779639177112,-43.59589240488108,0,
5146O00028C9,"Rua Campo Grande, lado oposto ao número 4282.",-22.90821024804843,-43.593150951708544,0,
5146O00029C9,"Rua Campo Grande, lado oposto ao número 3069.",-22.907899998469418,-43.59030496561048,0,
5146O00030C9,"Rua Campo Grande, lado oposto ao número 3740.",-22.90693798329466,-43.585217312800374,0,
5146O00031C9,"Rua Campo Grande, s/n (em frente a Estação Benjamin do Monte).",-22.905948365547953,-43.580942663850344,0,
5146O00033C9,"Rua do Papagaio, 46.",-22.905313133705036,-43.596610549260525,0,
5146O00034C9,"Estrada de Inhoaíba, 20.",-22.903591617308173,-43.59587936215406,0,
5146O00035C0,Estrada de Inhoaiba próximo ao 78-84,-22.90032,-43.59517,0,
5146O00036C9,"Estrada de Inhoaíba, lado oposto ao número 849.",-22.898789849443965,-43.59425894013447,0,
5146O00037C0,Estrada de Inhoaiba próximo ao 865-887,-22.89571,-43.59397,0,
5146O00043C0,"Estrada do Campinho, próximo ao número 3026.",-22.892216092490617,-43.592202258162665,0,
5146O00045C1,Caminho de Tutóia,-22.89416549276145,-43.59479647915573,0,
5146O00047C9,"Av. Cesário de Melo, s/n.",-22.911304944866693,-43.58917536557437,0,
5146O00048C9,"Rua Guarujá, 46.",-22.90992378960317,-43.60111895289728,0,
5146O00049C9,"Rua Guarujá, 292.",-22.910420165407338,-43.60363714974228,0,
5146O00051C9,"Caminho de Tutóia, lado oposto ao número 2017.",-22.894307150012203,-43.5948641014951,0,
5146O00052C9,"Rua do Papagaio, 14.",-22.907006748031748,-43.59678907111216,0,
5146O00053C9,"Estrada de Inhoaíba, lado oposto ao número 565.",-22.893346550532794,-43.59372143520575,0,
5146O00054C9,"Estrada de Inhoaíba, 565.",-22.893578875443694,-43.59386480777067,0,
5146O00055C9,"Estrada de Inhoaíba, 849.",-22.898917994228142,-43.59447355278217,0,
5146O00056C9,"Estrada de Inhoaíba, 822.",-22.907958929638532,-43.5976503871725,0,
5147O00002C0,"Estrada do Campinho, 5045.",-22.885479799146477,-43.60999060729663,0,
5147O00003C9,Estrada do Campinho próximo ao 4548.,-22.88625177656825,-43.60507247850419,0,
5147O00008C9,"Estrada de Paciência, 112.",-22.90063,-43.61252,0,
5147O00009C9,"Estrada de Paciência, s/n (próximo a Rua Amaporã).",-22.904945593838423,-43.617184618125755,0,
5147O00010C9,"Estrada de Paciência, 368.",-22.905935778680284,-43.619048841905084,0,
5147O00011C9,"Estrada de Paciência, próximo ao número 1473.",-22.907489903451843,-43.6211951099667,0,
5147O00012C0,"Av. Cesário de Melo, 9601.",-22.91650399740194,-43.62200250793456,0,
5147O00013C9,"Av. Cesário de Melo, 9077.",-22.91584367166036,-43.615993349738865,0,
5147O00014C0,"Av. Cesário de Melo, 8523.",-22.916339528230633,-43.61142632638932,0,
5147O00018C0,"Av. Cesário de Melo, 9010.",-22.91537,-43.61647,0,
5147O00019C0,"Av. Cesário de Melo, 9656.",-22.91609446165161,-43.6224977861314,0,
5147O00020C0,"Av. Cesário de Melo, s/n sob viaduto de Paciência sentido Santa Cruz.",-22.91573425671505,-43.62910821335856,0,
5147O00022C9,Estrada de Paciência próximo ao 5390.,-22.911813549513955,-43.62717324461657,0,
5147O00023C0,Estrada de Paciência próximo ao 34-38,-22.91061,-43.6249,0,
5147O00024C0,Estrada de Paciência próximo ao 10,-22.91027,-43.62414,0,
5147O00025C9,"Estrada de Paciência, s/n (próximo a Rua Groselha).",-22.90624,-43.6194,0,
5147O00026C9,"Estrada de Paciência, lado oposto ao número 782.",-22.90388,-43.61477,0,
5147O00027C9,"Estrada de Paciência, 804.",-22.90001,-43.6125,0,
5147O00028C9,"Estrada de Paciência, 102.",-22.89889,-43.61292,0,
5147O00030C9,"Estrada do Encanamento, 239.",-22.895357036150276,-43.61179224641544,0,
5147O00032C9,"Estrada do Encanamento, 620.",-22.892707061418538,-43.6095133439597,0,
5147O00036C0,Estrada do Campinho X Rua Pocinhos,-22.88645,-43.60294,0,
5147O00037C0,Estrada do Campinho próximo ao 4115,-22.88685,-43.60078,0,
5147O00038C0,Estrada do Campinho 3698 lado oposto,-22.88861,-43.59705,0,
5147O00042C9,"Rua Cosmos, 154.",-22.910532296536793,-43.61434000179719,0,
5147O00043C9,"Rua Cosmos, s/n (Praça do Redondo - sentido Paciência).",-22.907598697203,-43.614021135242346,0,
5147O00044C9,"Rua Cosmos, 812.",-22.904471818985,-43.61367694856151,0,
